"oid","feature","value"
"2201","luhaeovice","0.21141447591937"
"2201","relax","0.17679288747754"
"2201","vikend","0.17842699221122"
"2201","akce","0.17599351317464"
"2201","eeska","0.06643268383851"
"2201","republika","0.06643268383851"
"2201","typ3","0.048952067121071"
"2201","str3","0.046122601352125"
"2201","dopr1","0.019014536833087"
"2201","ubyt7","0.046584284526216"
"2201","ubytkat0","0.052618231244286"
"2201","delka6","0.053137445823077"
"2201","sleva6","0.042705005868311"
"2201","avgprice5000","0.069497812497862"
"2201","avgpricenight2500","0.049519378963859"
"2201","termin04","0.012853300168089"
"2200","termin04","0.0038052533392369"
"2200","termin05","0.024629681330917"
"2201","termin05","0.033277436109328"
"4203","hotel","0.045692598759503"
"4203","bristol","0.35385427887542"
"4203","karlovy","0.22764926451761"
"4203","vary","0.22764926451761"
"4203","wellness","0.14152582423582"
"4203","vikend","0.16903609788431"
"4203","standard","0.35385427887542"
"4203","eeska","0.062936226794378"
"4203","republika","0.062936226794378"
"4203","typ3","0.046375642535751"
"4203","str3","0.043695096017803"
"4203","dopr1","0.018013771736609"
"4203","ubyt0","0.10389267203532"
"4203","ubytkat4","0.14956144740471"
"4203","delka3","0.045768056233284"
"4203","sleva1","0.038055516364367"
"4203","avgprice10000","0.027269893218241"
"4203","avgpricenight5000","0.050397901806532"
"4203","termin04","0.030442026713895"
"4203","avgprice5000","0.032920016446355"
"4203","avgpricenight2500","0.023456547930249"
"4203","termin11","0.040124585983346"
"4204","hotel","0.045692598759503"
"4204","bristol","0.35385427887542"
"4204","karlovy","0.22764926451761"
"4204","vary","0.22764926451761"
"4204","wellness","0.14152582423582"
"4204","ralax","0.39033570943121"
"4204","standard","0.35385427887542"
"4204","eeska","0.062936226794378"
"4204","republika","0.062936226794378"
"4204","typ3","0.046375642535751"
"4204","str3","0.043695096017803"
"4204","dopr1","0.018013771736609"
"4204","ubyt0","0.10389267203532"
"4204","ubytkat4","0.14956144740471"
"4204","delka6","0.050340738148179"
"4204","sleva1","0.038055516364367"
"4204","avgprice10000","0.027269893218241"
"4204","avgpricenight2500","0.023456547930249"
"4204","termin11","0.040124585983346"
"4204","avgprice20000","0.039266386362589"
"4204","avgpricenight5000","0.050397901806532"
"4204","termin04","0.030442026713895"
"4205","atletice","0.3948603869078"
"4205","2015","0.17446285411929"
"4205","peking","0.37688025737956"
"4205","individualni","0.46352365494956"
"4205","souteze","0.42020195616456"
"4205","atletika","0.3948603869078"
"4205","typ4","0.09921455384892"
"4205","str2","0.078580193168812"
"4205","dopr3","0.11002416677332"
"4205","ubyt6","0.050946772529003"
"4205","ubytkat2","0.069153762560401"
"4205","delka6","0.059779626550962"
"4205","sleva1","0.045190925682686"
"4205","avgprice100000","0.12873701278256"
"4205","avgpricenight10000","0.1111264881162"
"4205","termin08","0.11362228251216"
"296","last","0.060431614865223"
"296","minute","0.054259204020686"
"296","termin07","0.01834667680768"
"1147","termin01","0.01624475985353"
"1147","termin06","0.022585963129297"
"4206","svetovy","0.42080525616443"
"4206","pohar","0.41053361057793"
"4206","2016","0.29700233982335"
"4206","hokej","0.22608012805498"
"4206","kanada","0.44668773590453"
"4206","typ4","0.12211022012175"
"4206","str1","0.11416409936499"
"4206","dopr3","0.13541435910562"
"4206","ubyt6","0.062703720035696"
"4206","ubytkat2","0.085112323151262"
"4206","delka15","0.18106026508969"
"4206","sleva1","0.055619600840229"
"4206","termin09","0.10404563619272"
"4207","penzion","0.17662818256034"
"4207","taktik","0.31737284831963"
"4207","velky","0.18658828780448"
"4207","meder","0.19488454802572"
"4207","zvyhodneny","0.27469231062404"
"4207","tydenni","0.19888380628771"
"4207","pobyt","0.058522614566892"
"4207","akeni","0.18237551371639"
"4207","slovensko","0.064962819604016"
"4207","typ3","0.046375642535751"
"4207","str1","0.07811227851289"
"4207","dopr1","0.018013771736609"
"4207","ubyt7","0.044132480077467"
"4207","ubytkat0","0.049848850652482"
"4207","delka9","0.071681006995977"
"4207","sleva6","0.040457373980505"
"4207","avgprice20000","0.039266386362589"
"4207","avgpricenight2500","0.023456547930249"
"4207","termin04","0.030442026713895"
"4207","avgprice100000","0.054205058013708"
"4207","avgpricenight5000","0.050397901806532"
"4207","termin05","0.039407490129468"
"4208","hotel","0.045692598759503"
"4208","iris","0.28791938579672"
"4208","pavlov","0.28791938579672"
"4208","rekreaeni","0.19116783396182"
"4208","pobyt","0.058522614566892"
"4208","eeska","0.062936226794378"
"4208","republika","0.062936226794378"
"4208","jizni","0.18237551371639"
"4208","morava","0.20473778708299"
"4208","typ1","0.13062655505591"
"4208","str2","0.066172794247421"
"4208","dopr1","0.018013771736609"
"4208","ubyt0","0.10389267203532"
"4208","ubytkat3","0.082325052600971"
"4208","delka3","0.017163021087482"
"4208","sleva1","0.038055516364367"
"4208","avgprice1200","0.02918265063062"
"4208","avgpricenight1200","0.05804370699557"
"4208","termin04","0.0076105066784737"
"4208","delka6","0.022024072939828"
"4208","avgprice2500","0.040102962165865"
"4208","avgprice5000","0.012345006167383"
"4208","termin05","0.01477780879855"
"4208","termin07","0.01339790214245"
"4208","termin09","0.01779727987507"
"4208","delka15","0.02322812611348"
"4208","avgprice10000","0.01022620995684"
"4208","termin10","0.0086435518722326"
"4208","termin11","0.015046719743755"
"4209","hotel","0.041340922687169"
"4209","iris","0.26049849191131"
"4209","pavlov","0.26049849191131"
"4209","vikend","0.15293742189533"
"4209","navstevou","0.30084600907261"
"4209","vinneho","0.35316087996157"
"4209","sklepa","0.35316087996157"
"4209","eeska","0.056942300433009"
"4209","republika","0.056942300433009"
"4209","jizni","0.16500641717198"
"4209","morava","0.18523895021794"
"4209","typ1","0.11818593076487"
"4209","str3","0.039533658301822"
"4209","dopr1","0.01629817442836"
"4209","ubyt0","0.093998131841483"
"4209","ubytkat3","0.074484571400879"
"4209","delka3","0.041409193734876"
"4209","sleva1","0.034431181472523"
"4209","avgprice2500","0.096756353162088"
"4209","avgpricenight1200","0.052515734900754"
"4209","termin05","0.071308791662847"
"4210","hotel","0.043407968821528"
"4210","iris","0.27352341650688"
"4210","pavlov","0.27352341650688"
"4210","tydenni","0.18893961597333"
"4210","dovolena","0.20602708065943"
"4210","palave","0.33616156493165"
"4210","eeska","0.059789415454659"
"4210","republika","0.059789415454659"
"4210","jizni","0.17325673803058"
"4210","morava","0.19450089772884"
"4210","typ1","0.12409522730311"
"4210","str3","0.041510341216913"
"4210","dopr1","0.017113083149778"
"4210","ubyt0","0.098698038433557"
"4210","ubytkat3","0.078208799970923"
"4210","delka9","0.068096956646178"
"4210","sleva1","0.036152740546149"
"4210","avgprice5000","0.062548031248075"
"4210","avgpricenight600","0.10275431567418"
"4210","termin05","0.074874231245989"
"4211","hotel","0.051068198613562"
"4211","spieak","0.34158473922111"
"4211","zelezna","0.32179225471398"
"4211","ruda","0.32179225471398"
"4211","eeska","0.070340488770188"
"4211","republika","0.070340488770188"
"4211","sumava","0.23425831027693"
"4211","typ7","0.11265413344989"
"4211","str2","0.073957828864764"
"4211","dopr1","0.020133038999739"
"4211","ubyt7","0.049324536557169"
"4211","ubytkat3","0.092010352906968"
"4211","delka3","0.0511525334372"
"4211","sleva1","0.042532635936646"
"4211","avgprice500","0.11453368736417"
"4211","avgpricenight600","0.12088743020491"
"4211","termin04","0.017011720810706"
"4211","avgprice1200","0.032615903645987"
"4211","termin06","0.022585963129297"
"4211","termin08","0.026734654708743"
"4211","termin10","0.019320880655579"
"4212","hotel","0.043407968821528"
"4212","lesni","0.27352341650688"
"4212","krema","0.29034702833794"
"4212","loueovice","0.29034702833794"
"4212","seniorsky","0.16955133942289"
"4212","tydenni","0.18893961597333"
"4212","pobyt","0.055596483838547"
"4212","eeska","0.059789415454659"
"4212","republika","0.059789415454659"
"4212","sumava","0.19911956373539"
"4212","typ7","0.09575601343241"
"4212","str3","0.041510341216913"
"4212","dopr1","0.017113083149778"
"4212","ubyt6","0.040757418023203"
"4212","ubytkat2","0.055323010048321"
"4212","delka9","0.068096956646178"
"4212","sleva6","0.03843450528148"
"4212","avgprice5000","0.062548031248075"
"4212","avgpricenight600","0.10275431567418"
"4212","termin05","0.024958077081996"
"2084","termin05","0.0063995069441016"
"4212","termin06","0.02559742487987"
"4212","termin08","0.030299275336576"
"2084","termin06","0.0052507538215119"
"2084","termin07","0.0069623286347093"
"2084","termin08","0.0077690449580964"
"4213","hotel","0.043407968821528"
"4213","lesni","0.27352341650688"
"4213","krema","0.29034702833794"
"4213","loueovice","0.29034702833794"
"4213","dovolena","0.20602708065943"
"4213","vnoueaty","0.33616156493165"
"4213","noci","0.095147486651397"
"4213","eeska","0.059789415454659"
"4213","republika","0.059789415454659"
"4213","sumava","0.19911956373539"
"4213","typ7","0.09575601343241"
"4213","str3","0.041510341216913"
"4213","dopr1","0.017113083149778"
"4213","ubyt6","0.040757418023203"
"4213","ubytkat2","0.055323010048321"
"4213","delka9","0.068096956646178"
"4213","sleva6","0.03843450528148"
"4213","avgprice5000","0.062548031248075"
"4213","avgpricenight600","0.10275431567418"
"4213","termin07","0.10182405628262"
"1970","cottages***","0.2472126159731"
"1970","ubytkat2","0.03688200669888"
"1970","termin05","0.0063995069441016"
"1970","termin06","0.0052507538215119"
"4214","hotel","0.043407968821528"
"4214","lesni","0.27352341650688"
"4214","krema","0.29034702833794"
"4214","loueovice","0.29034702833794"
"4214","dovolena","0.20602708065943"
"4214","vnoueaty","0.33616156493165"
"4214","noci","0.095147486651397"
"4214","eeska","0.059789415454659"
"4214","republika","0.059789415454659"
"4214","sumava","0.19911956373539"
"4214","typ7","0.09575601343241"
"4214","str3","0.041510341216913"
"4214","dopr1","0.017113083149778"
"4214","ubyt6","0.040757418023203"
"4214","ubytkat2","0.055323010048321"
"4214","delka6","0.04782370124077"
"4214","sleva6","0.03843450528148"
"4214","avgprice2500","0.10159417082019"
"4214","avgpricenight600","0.10275431567418"
"4214","termin07","0.10182405628262"
"1970","termin07","0.0069623286347093"
"1970","termin08","0.0077690449580964"
"1441","termin05","0.004893740604313"
"1441","termin06","0.0050191029176217"
"1441","termin07","0.0083189588466196"
"1441","termin08","0.0059410343797208"
"1441","termin09","0.0055252993076198"
"1441","termin10","0.0075136758105029"
"2083","termin05","0.0037983123016355"
"2083","termin06","0.0038956131713183"
"2083","termin07","0.0064568203096147"
"2083","termin08","0.0046111769694218"
"403","penguines","0.0081890758814044"
"403","letecky","0.077296608787978"
"403","delka6","0.011067604428436"
"403","avgprice100000","0.050177642010254"
"403","avgpricenight100000","0.040281575132876"
"2082","termin05","0.0037089402474793"
"2082","termin06","0.0038039516849343"
"2082","termin07","0.006304895125859"
"2082","termin08","0.0045026786877884"
"422","letecky","0.0039348038079694"
"422","delka6","0.0012454088864784"
"422","avgprice100000","0.0026820210996366"
"2081","termin05","0.0046218661262956"
"2081","termin06","0.0047402638666427"
"2081","termin07","0.0078567944662518"
"2081","termin08","0.0056109769141807"
"1952","termin05","0.0040803395774381"
"1952","termin06","0.0041848651029761"
"1952","termin07","0.0069362436159825"
"1952","termin08","0.0049535600005301"
"4163","tampa","0.025903851811952"
"4163","bay","0.025466264889202"
"4163","letecky","0.15333256614903"
"4163","delka6","0.048531451576257"
"4163","avgpricenight100000","0.1342423943202"
"4163","termin04","0.0024456596514334"
"3924","termin05","0.0032911749998237"
"3924","termin06","0.0033754845995434"
"3924","termin07","0.0055947283671771"
"3924","termin08","0.0039955088355924"
"3924","termin09","0.0052022818096358"
"3924","termin10","0.0057750324596895"
"1281","termin07","0.0074870629619576"
"1281","termin08","0.0053469309417487"
"1281","termin09","0.0069618771276009"
"945","termin10","0.0097754455697869"
"772","avgpricenight300","0.1048729833952"
"4216","hotel","0.045692598759503"
"4216","uran","0.28791938579672"
"4216","tatranska","0.20792855665227"
"4216","lomnica","0.22530969806651"
"4216","wellness","0.14152582423582"
"4216","noci","0.10015524910673"
"4216","slovensko","0.064962819604016"
"4216","vysoke","0.17754353743991"
"4216","tatry","0.14060243951735"
"4216","typ7","0.10079580361306"
"4216","str3","0.043695096017803"
"4216","dopr1","0.018013771736609"
"4216","ubyt6","0.042902545287582"
"4216","ubytkat2","0.058234747419285"
"4216","delka6","0.050340738148179"
"4216","sleva6","0.040457373980505"
"4216","avgprice2500","0.071294154961538"
"4216","avgpricenight1200","0.05804370699557"
"4216","termin05","0.052543320172624"
"4216","avgprice5000","0.021946677630904"
"4216","termin06","0.026944657768285"
"4217","hotel","0.045692598759503"
"4217","uran","0.28791938579672"
"4217","tatranska","0.20792855665227"
"4217","lomnica","0.22530969806651"
"4217","wellness","0.14152582423582"
"4217","noci","0.10015524910673"
"4217","slovensko","0.064962819604016"
"4217","vysoke","0.17754353743991"
"4217","tatry","0.14060243951735"
"4217","typ7","0.10079580361306"
"4217","str3","0.043695096017803"
"4217","dopr1","0.018013771736609"
"4217","ubyt6","0.042902545287582"
"4217","ubytkat2","0.058234747419285"
"4217","delka6","0.050340738148179"
"4217","sleva6","0.040457373980505"
"4217","avgprice5000","0.065840032892711"
"4217","avgpricenight1200","0.05804370699557"
"4217","termin05","0.052543320172624"
"4217","termin06","0.026944657768285"
"3545","red","0.22385062156169"
"3545","bull","0.35471083047488"
"3545","air","0.37163330532499"
"3545","race","0.37163330532499"
"3545","rovinj","0.43625755759958"
"3545","chorvatsko","0.22075393135666"
"3545","letectvi","0.37163330532499"
"3545","typ4","0.093378403622513"
"3545","str2","0.073957828864764"
"3545","dopr1","0.020133038999739"
"3545","ubyt6","0.047949903556709"
"3545","ubytkat2","0.065085894174495"
"3545","delka3","0.0511525334372"
"3545","sleva1","0.042532635936646"
"3545","avgprice1200","0.13046361458395"
"3545","avgpricenight1200","0.064872378406814"
"3545","termin05","0.088087330877634"
"2698","jedineeny","0.14470982398425"
"2698","akce","0.015453088961676"
"3645","termin06","0.02742581237129"
"3636","hotel","0.057877291762037"
"3636","montanara***","0.4944252319462"
"3636","val","0.36469788867584"
"3636","fiemme","0.4944252319462"
"3636","italie","0.20397797683356"
"3636","typ7","0.12767468457655"
"3636","str3","0.05534712162255"
"3636","dopr1","0.022817444199704"
"3636","ubyt6","0.054343224030937"
"3636","ubytkat2","0.073764013397761"
"3636","delka15","0.078459448205532"
"3636","sleva6","0.051246007041973"
"3636","avgprice20000","0.049737422725947"
"3636","avgpricenight2500","0.059423254756631"
"3636","termin06","0.034129899839827"
"3636","delka3","0.019324290409609"
"3636","avgprice2500","0.045152964808974"
"3636","termin07","0.022627568062805"
"3636","avgprice100000","0.022886580050232"
"3636","termin08","0.060598550673152"
"3636","delka9","0.015132657032484"
"4218","hotel","0.048231076468364"
"4218","star","0.30391490722987"
"4218","benecko","0.26952384009619"
"4218","majovy","0.32260780926438"
"4218","pobyt","0.061773870931719"
"4218","eeska","0.06643268383851"
"4218","republika","0.06643268383851"
"4218","krkonose","0.18839037713654"
"4218","typ7","0.10639557048046"
"4218","str3","0.046122601352125"
"4218","dopr1","0.019014536833087"
"4218","ubyt6","0.045286020025781"
"4218","ubytkat2","0.061470011164801"
"4218","delka6","0.053137445823077"
"4218","sleva6","0.042705005868311"
"4218","avgprice2500","0.11288241202244"
"4218","avgpricenight600","0.11417146186019"
"4218","termin04","0.032133250420222"
"4218","termin05","0.041596795136661"
"4219","hotel","0.045692598759503"
"4219","orion","0.28791938579672"
"4219","benecko","0.25533837482797"
"4219","majovy","0.30562845088204"
"4219","pobyt","0.058522614566892"
"4219","akce","0.16673069669177"
"4219","eeska","0.062936226794378"
"4219","republika","0.062936226794378"
"4219","krkonose","0.17847509412936"
"4219","typ7","0.10079580361306"
"4219","str3","0.043695096017803"
"4219","dopr1","0.018013771736609"
"4219","ubyt6","0.042902545287582"
"4219","ubytkat2","0.058234747419285"
"4219","delka3","0.022884028116642"
"4219","sleva1","0.038055516364367"
"4219","avgprice2500","0.10694123244231"
"4219","avgpricenight2500","0.023456547930249"
"4219","termin04","0.030442026713895"
"4219","delka6","0.025170369074089"
"4219","avgpricenight600","0.054081218775882"
"4219","termin05","0.039407490129468"
"4220","2015","0.17446285411929"
"4220","eeskolotyssko","0.3948603869078"
"4220","francie","0.22423356766899"
"4220","nemecko","0.21421215203929"
"4220","hokeji","0.30821698933781"
"4220","hokej","0.18369010404467"
"4220","typ4","0.09921455384892"
"4220","str2","0.078580193168812"
"4220","dopr1","0.021391353937223"
"4220","ubyt7","0.052407320091993"
"4220","ubytkat0","0.059195510149822"
"4220","delka3","0.054349566777025"
"4220","sleva1","0.045190925682686"
"4220","avgprice5000","0.078185039060094"
"4220","avgpricenight5000","0.11969501679051"
"4220","termin05","0.093592789057486"
"4221","2015","0.16420033328874"
"4221","eesko","0.31393746691253"
"4221","svycarsko","0.28101889115163"
"4221","lotyssko","0.28537818363126"
"4221","francie","0.21104335780611"
"4221","hokeji","0.29008657820029"
"4221","hokej","0.17288480380675"
"4221","typ4","0.093378403622513"
"4221","str1","0.087301958337936"
"4221","dopr1","0.020133038999739"
"4221","ubyt7","0.049324536557169"
"4221","ubytkat0","0.05571342131748"
"4221","delka3","0.0511525334372"
"4221","sleva1","0.042532635936646"
"4221","avgprice5000","0.073585919115383"
"4221","avgpricenight5000","0.11265413344989"
"4221","termin05","0.088087330877634"
"4222","2015","0.16420033328874"
"4222","eesko","0.31393746691253"
"4222","francie","0.21104335780611"
"4222","svedsko","0.32179225471398"
"4222","nemecko","0.20161143721345"
"4222","hokeji","0.29008657820029"
"4222","hokej","0.17288480380675"
"4222","typ4","0.093378403622513"
"4222","str1","0.087301958337936"
"4222","dopr1","0.020133038999739"
"4222","ubyt7","0.049324536557169"
"4222","ubytkat0","0.05571342131748"
"4222","delka3","0.0511525334372"
"4222","sleva1","0.042532635936646"
"4222","avgprice5000","0.073585919115383"
"4222","avgpricenight5000","0.11265413344989"
"4222","termin05","0.088087330877634"
"403","stanley","0.0081890758814044"
"403","cup","0.0059091706720236"
"4223","hotel","0.045692598759503"
"4223","morava","0.20473778708299"
"4223","majovy","0.30562845088204"
"4223","pobyt","0.058522614566892"
"4223","slovensko","0.064962819604016"
"4223","vysoke","0.17754353743991"
"4223","tatry","0.14060243951735"
"4223","tatranska","0.20792855665227"
"4223","lomnica","0.22530969806651"
"4223","typ7","0.10079580361306"
"4223","str3","0.043695096017803"
"4223","dopr1","0.018013771736609"
"4223","ubyt0","0.10389267203532"
"4223","ubytkat2","0.058234747419285"
"4223","delka6","0.050340738148179"
"4223","sleva1","0.038055516364367"
"4223","avgprice2500","0.10694123244231"
"4223","avgpricenight1200","0.05804370699557"
"4223","termin04","0.06088405342779"
"4224","magicka","0.61803153993274"
"4224","australie","0.41820693386621"
"4224","typ2","0.19458117618404"
"4224","str1","0.12367777431208"
"4224","dopr3","0.14669888903109"
"4224","ubyt6","0.067929030038671"
"4224","ubytkat2","0.092205016747201"
"4224","delka3","0.072466089036034"
"4224","sleva1","0.060254567576915"
"4224","avgprice100000","0.17164935037674"
"4224","avgpricenight100000","0.22047448789394"
"4224","termin05","0.031197596352495"
"4225","hotel","0.048231076468364"
"4225","zatoka","0.32260780926438"
"4225","senec","0.28995299454759"
"4225","seniorsky","0.18839037713654"
"4225","pobyt","0.061773870931719"
"4225","noci","0.10571942961266"
"4225","slovensko","0.068571865137572"
"4225","jizni","0.19250748670064"
"4225","typ1","0.13788358589235"
"4225","str3","0.046122601352125"
"4225","dopr1","0.019014536833087"
"4225","ubyt6","0.045286020025781"
"4225","ubytkat2","0.061470011164801"
"4225","delka6","0.053137445823077"
"4225","sleva6","0.042705005868311"
"4225","avgprice2500","0.11288241202244"
"4225","avgpricenight600","0.11417146186019"
"4225","termin04","0.032133250420222"
"4225","termin09","0.037572035291814"
"4226","hotel","0.048231076468364"
"4226","zatoka","0.32260780926438"
"4226","senec","0.28995299454759"
"4226","seniorsky","0.18839037713654"
"4226","pobyt","0.061773870931719"
"4226","noci","0.10571942961266"
"4226","slovensko","0.068571865137572"
"4226","jizni","0.19250748670064"
"4226","typ1","0.13788358589235"
"4226","str3","0.046122601352125"
"4226","dopr1","0.019014536833087"
"4226","ubyt6","0.045286020025781"
"4226","ubytkat2","0.061470011164801"
"4226","delka6","0.053137445823077"
"4226","sleva6","0.042705005868311"
"4226","avgprice2500","0.11288241202244"
"4226","avgpricenight600","0.11417146186019"
"4226","termin05","0.041596795136661"
"4226","termin09","0.037572035291814"
"4227","2015","0.16420033328874"
"4227","etvrtfinale","0.30700905305039"
"4227","praha","0.24024552758928"
"4227","hokeji","0.29008657820029"
"4227","samostatne","0.39548419403723"
"4227","vstupenky","0.19348494671458"
"4227","hokej","0.17288480380675"
"4227","typ4","0.093378403622513"
"4227","str2","0.073957828864764"
"4227","dopr1","0.020133038999739"
"4227","ubyt6","0.047949903556709"
"4227","ubytkat2","0.065085894174495"
"4227","delka3","0.0511525334372"
"4227","sleva1","0.042532635936646"
"4227","avgprice10000","0.060956231899598"
"4227","avgpricenight10000","0.10458963587407"
"4227","termin05","0.088087330877634"
"1487","delka6","0.006783503722095"
"1487","avgprice100000","0.014608455351212"
"4228","hotel","0.043407968821528"
"4228","aphrodita","0.22359697500132"
"4228","palace","0.24657359147025"
"4228","rajecke","0.19911956373539"
"4228","teplice","0.14006289811758"
"4228","tydenni","0.18893961597333"
"4228","zvyhodneny","0.26095769509284"
"4228","pobyt","0.055596483838547"
"4228","akeni","0.17325673803058"
"4228","slovensko","0.061714678623815"
"4228","typ3","0.044056860408963"
"4228","str2","0.06286415453505"
"4228","dopr1","0.017113083149778"
"4228","ubyt0","0.098698038433557"
"4228","ubytkat4","0.14208337503448"
"4228","delka9","0.068096956646178"
"4228","sleva21","0.15839416185718"
"4228","avgprice10000","0.051812797114658"
"4228","avgpricenight1200","0.055141521645792"
"4228","termin04","0.0578398507564"
"4230","rajecke","0.22124395970599"
"4230","teplice","0.15562544235287"
"4230","aphrodita","0.2484410833348"
"4230","zvyhodneny","0.28995299454759"
"4230","tydenni","0.20993290663703"
"4230","pobyt","0.061773870931719"
"4230","akeni","0.19250748670064"
"4230","slovensko","0.068571865137572"
"4230","typ3","0.048952067121071"
"4230","str2","0.0698490605945"
"4230","dopr1","0.019014536833087"
"4230","ubyt0","0.1096644871484"
"4230","ubytkat4","0.15787041670497"
"4230","delka9","0.07566328516242"
"4230","sleva1","0.040169711717943"
"4230","avgprice10000","0.057569774571842"
"4230","avgpricenight2500","0.049519378963859"
"4230","termin04","0.064266500840445"
"4231","rajecke","0.19911956373539"
"4231","teplice","0.14006289811758"
"4231","mala","0.21191623244225"
"4231","fatra","0.19753212881966"
"4231","zvyhodneny","0.26095769509284"
"4231","tydenni","0.18893961597333"
"4231","poby","0.31588830952624"
"4231","akeni","0.17325673803058"
"4231","pobyt","0.055596483838547"
"4231","slovensko","0.061714678623815"
"4231","typ3","0.044056860408963"
"4231","str2","0.06286415453505"
"4231","dopr1","0.017113083149778"
"4231","ubyt7","0.041925856073594"
"4231","ubytkat0","0.047356408119858"
"4231","delka9","0.068096956646178"
"4231","sleva1","0.036152740546149"
"4231","avgprice10000","0.051812797114658"
"4231","avgpricenight1200","0.055141521645792"
"4231","termin04","0.0578398507564"
"4232","rajecke","0.19911956373539"
"4232","teplice","0.14006289811758"
"4232","villa","0.22915825675684"
"4232","margareta","0.29034702833794"
"4232","flora","0.22630033606484"
"4232","zvyhodneny","0.26095769509284"
"4232","tydenni","0.18893961597333"
"4232","pobyt","0.055596483838547"
"4232","akeni","0.17325673803058"
"4232","slovensko","0.061714678623815"
"4232","typ3","0.044056860408963"
"4232","str2","0.06286415453505"
"4232","dopr1","0.017113083149778"
"4232","ubyt0","0.098698038433557"
"4232","ubytkat3","0.078208799970923"
"4232","delka9","0.068096956646178"
"4232","sleva1","0.036152740546149"
"4232","avgprice10000","0.051812797114658"
"4232","avgpricenight1200","0.055141521645792"
"4232","termin04","0.0578398507564"
"4224","termin07","0.04242669011776"
"4224","termin09","0.028179026468861"
"4224","termin11","0.031765297236816"
"4233","french","0.26783900047452"
"4233","open","0.23483199187643"
"4233","vnejsi","0.35316087996157"
"4233","kurty","0.30084600907261"
"4233","zapas","0.27652097936947"
"4233","tenis","0.16409936026861"
"4233","francie","0.1708446229859"
"4233","paeiz","0.22749148331322"
"4233","mesto","0.15085158272112"
"4233","seine","0.23483199187643"
"4233","versailles","0.23897539078069"
"4233","typ4","0.075592041027749"
"4233","str2","0.059870623366714"
"4233","dopr3","0.083827936589194"
"4233","ubyt6","0.038816588593526"
"4233","ubytkat2","0.052688580998401"
"4233","delka3","0.041409193734876"
"4233","sleva1","0.034431181472523"
"4233","avgprice20000","0.071053461037066"
"4233","avgpricenight10000","0.084667800469485"
"4233","termin05","0.071308791662847"
"4234","french","0.28123095049824"
"4234","open","0.24657359147025"
"4234","chatrier","0.37081892395965"
"4234","zapas","0.29034702833794"
"4234","tenis","0.17230432828204"
"4234","francie","0.17938685413519"
"4234","paeiz","0.23886605747888"
"4234","mesto","0.15839416185718"
"4234","seine","0.24657359147025"
"4234","versailles","0.25092416031973"
"4234","typ4","0.079371643079136"
"4234","str2","0.06286415453505"
"4234","dopr3","0.088019333418654"
"4234","ubyt6","0.040757418023203"
"4234","ubytkat2","0.055323010048321"
"4234","delka3","0.04347965342162"
"4234","sleva1","0.036152740546149"
"4234","avgprice20000","0.07460613408892"
"4234","avgpricenight10000","0.088901190492959"
"4234","termin06","0.076792274639611"
"3961","termin05","0.007696951241735"
"3961","termin06","0.0078941230354826"
"3961","termin07","0.010467350160407"
"3961","termin08","0.0083059121425222"
"3970","termin05","0.0077724115480265"
"3970","termin06","0.0079715163985756"
"3970","termin07","0.010569971240411"
"3970","termin08","0.0083873426537234"
"4235","hotel","0.051068198613562"
"4235","praha","0.24024552758928"
"4235","heensko","0.43625755759958"
"4235","eeska","0.070340488770188"
"4235","republika","0.070340488770188"
"4235","eeske","0.37163330532499"
"4235","svycarsko","0.28101889115163"
"4235","typ1","0.14599438506248"
"4235","str3","0.048835695549309"
"4235","dopr1","0.020133038999739"
"4235","ubyt6","0.047949903556709"
"4235","ubytkat3","0.092010352906968"
"4235","delka3","0.0511525334372"
"4235","sleva1","0.042532635936646"
"4235","avgprice1200","0.13046361458395"
"4235","avgpricenight1200","0.064872378406814"
"4235","termin04","0.068046883242824"
"3493","hotel","0.045692598759503"
"3493","fis","0.26914702032626"
"3493","strbske","0.24440998720806"
"3493","pleso","0.24440998720806"
"3493","akce","0.16673069669177"
"3493","4=3","0.30562845088204"
"3493","slovensko","0.064962819604016"
"3493","vysoke","0.17754353743991"
"3493","tatry","0.14060243951735"
"3493","typ7","0.10079580361306"
"3493","str3","0.043695096017803"
"3493","dopr1","0.018013771736609"
"3493","ubyt7","0.044132480077467"
"3493","ubytkat0","0.049848850652482"
"3493","delka6","0.050340738148179"
"3493","sleva6","0.040457373980505"
"3493","avgprice5000","0.065840032892711"
"3493","avgpricenight1200","0.05804370699557"
"3493","termin05","0.078814980258936"
"3492","grand","0.18250823170594"
"3492","hotel","0.039461789837753"
"3492","praha","0.18564427131899"
"3492","tatranska","0.17957466256333"
"3492","lomnice","0.2241578104275"
"3492","akeni","0.15750612548234"
"3492","pobyt","0.050542258035043"
"3492","4=3","0.26395184394358"
"3492","akce","0.14399469259743"
"3492","slovensko","0.056104253294377"
"3492","vysoke","0.15333305506174"
"3492","tatry","0.12142937958317"
"3492","typ7","0.087050921302191"
"3492","str2","0.0571492313955"
"3492","dopr1","0.01555734831798"
"3492","ubyt6","0.037052198202911"
"3492","ubytkat3","0.071098909064475"
"3492","delka6","0.043476092037063"
"3492","sleva1","0.032866127769226"
"3492","avgprice10000","0.047102542831507"
"3492","avgpricenight2500","0.040515855515885"
"3492","termin05","0.068067482950899"
"3494","wellness","0.13444953302403"
"3494","hotel","0.043407968821528"
"3494","grand","0.20075905487654"
"3494","jasna","0.21404421316319"
